Promedio Temperatura,Promedio Humedad,Promedio CO2,Promedio TVCO,Suma de Pesos,Nivel de Alerta General
36.5487562919396,51.70586232090952,743,1203,0.17178083026388113,Bajo
26.124095010552743,61.77555778040807,1038,1603,0.5518125919801257,Alto
32.93583746462529,57.574168927853016,647,1024,0.2874608353819217,Medio
31.499765910996164,61.70959968949015,1874,420,0.39437449803617686,Alto
22.256078506678158,40.323028046572084,1247,1931,0.5866605713580632,Alto
29.858494523281447,54.63970609250249,1657,2179,0.47785894297579373,Alto
34.566420250677076,70.02061664169759,1159,2215,0.38983949216872327,Alto
25.027976224331702,66.41216751934431,576,2135,0.6021227858130797,Alto
23.30238049707733,38.74381196580542,1661,1937,0.5753026128125062,Alto
25.213372111497776,73.78789320500903,2281,1876,0.7247826386250111,Muy Alto
36.85219891148813,53.70235557205829,2465,1362,0.2863974370278438,Medio
35.577457376275184,35.00588627301617,1137,1631,0.1638360096400833,Bajo
20.276334579642942,70.2332393858224,2804,2496,0.9090636224593143,Muy Alto
20.228997906814385,73.06138598453074,1866,2063,0.8454682140899025,Muy Alto
26.97140185356,71.28135512927739,846,2436,0.6016850767191088,Alto
33.99249337946718,68.22578763999785,913,1134,0.3304028454327354,Medio
20.8479452004909,38.58500001431181,1074,1174,0.5710949410141118,Alto
24.948150649234957,78.41080108760404,2535,411,0.6997719716855395,Muy Alto
22.30584785097362,52.6821483865334,958,2401,0.6493544815310373,Muy Alto
31.100131925089165,55.89504942399299,1509,1816,0.42229490143174375,Alto
32.275422278543275,40.50988108110821,1551,657,0.2622140399671021,Medio
23.999278213748482,54.55011661963887,2541,842,0.6330896093046261,Muy Alto
27.13163461414788,84.07958502799563,837,1016,0.5898785149566288,Alto
21.598082596632064,57.85981657422303,1734,1386,0.6932250951083788,Muy Alto
36.18006923645903,65.13317017419178,1188,33,0.21786651079311434,Medio
20.970830683990137,76.6600777954074,2231,102,0.7701296065939807,Muy Alto
32.83277155605788,40.23539277750187,2894,2136,0.3987977291790626,Alto
25.08333045877416,72.38686249771658,2955,829,0.7129503786191267,Muy Alto
24.54669866106156,59.785898851908605,1313,1863,0.6162035559143915,Alto
20.617681986003856,35.689152481405856,1819,423,0.5734945762878337,Alto
29.411237940477488,77.23922995072397,2635,230,0.5655976940413957,Alto
20.036977118546275,35.07901909027431,993,1033,0.5654115395078471,Alto
31.884124807865355,62.899391989278996,1016,507,0.34060901457532733,Medio
27.215041753102838,54.87950900384949,426,939,0.41837481724851505,Alto
33.78350254068202,46.498077642336426,769,306,0.1834052167834148,Bajo
24.292571080211747,79.66519453593102,1203,953,0.6683503114171689,Muy Alto
22.917447011989953,46.07948123524126,1248,2153,0.6063351508575865,Alto
33.43638357257453,50.669724031613036,2197,1037,0.3361950486871948,Medio
24.548510374214523,78.12342335426881,1932,1155,0.7082808269642974,Muy Alto
20.447977039363895,57.08710253952968,2109,992,0.7261545594945809,Muy Alto
28.199878369249532,69.0916300615117,2307,1224,0.5882196929644097,Alto
29.899477201666315,62.33184692366153,743,1964,0.4470579071412776,Alto
26.490845271555386,66.22073375778604,1800,2438,0.6497664428767141,Muy Alto
30.348560075019165,56.27056029785707,2152,1934,0.49055143663279266,Alto
23.071200171385385,52.94726304654503,2311,393,0.6158946224901818,Alto
34.64797114366617,73.48957422006512,1026,1170,0.34584325971116825,Medio
20.373672785083336,67.22580886821623,2683,402,0.7839214292691572,Muy Alto
21.804895275252342,77.21908797337797,1044,701,0.7049686425546821,Muy Alto
26.63962972492965,82.85119813346728,451,2191,0.6305203144634437,Muy Alto
23.999844806533076,36.92386540177622,1146,615,0.4517254516988137,Alto
22.064534722639483,67.0548082472368,2560,2286,0.8182214113999928,Muy Alto
30.59987545900035,77.95561136095166,1264,2422,0.5563215641064947,Alto
25.5243620303121,73.53360644096111,832,1043,0.5856279395630047,Alto
26.934542684600412,42.29103806688633,2355,638,0.47012982275767623,Alto
21.993245766953798,55.472251326690106,2394,262,0.6572706181971093,Muy Alto
33.777068090010644,59.48025108024084,1887,2163,0.4038373278925478,Alto
35.207271945229635,36.93154481123412,999,2179,0.20134315745486075,Medio
34.773160913515525,58.67718416432056,1178,13,0.2250268636252234,Medio
24.863714691500398,70.00148170648681,2957,585,0.6961125435261482,Muy Alto
26.827422031985467,36.25196191784337,563,1855,0.39230591729800424,Alto
22.150694475026807,72.92324805086287,2640,629,0.7693442534307152,Muy Alto
33.78564858247772,42.83287405046165,1743,2222,0.31765810695958707,Medio
36.61800582040793,46.94115118415027,617,25,0.08265708984977885,Bajo
35.51009696960797,50.42279102764235,1474,2043,0.2802535548948835,Medio
35.878094681697725,82.09392110039454,2190,915,0.4118019940701571,Alto
33.7573815424298,61.85536150098691,2448,78,0.3502367902963121,Medio
20.078638423035375,69.42047793726813,2152,2191,0.8559812997109199,Muy Alto
26.546558407947952,59.530794218953176,2442,1468,0.609029348605748,Alto
20.71246886559924,76.9205659771221,1604,2448,0.8526982564126329,Muy Alto
22.985102054073117,36.26503030605108,2833,1028,0.6008539879241752,Alto
33.05338998843296,48.773229695671,2455,185,0.31288673544500506,Medio
28.58856575639819,58.20624991618059,2308,87,0.47048070403239667,Alto
24.157228657036516,75.50267657512606,2247,401,0.6899418121764067,Muy Alto
31.027533901694593,68.23052489561184,2139,1384,0.5015882410076505,Alto
31.62345420843983,45.652811941111,2828,2153,0.4557012336944163,Alto
34.21119853314137,43.166527134999896,1631,1160,0.2493758060543246,Medio
26.203522042572445,83.49780834563722,1813,1392,0.6914010567755652,Muy Alto
33.42066341573139,76.06310567173026,939,1855,0.4203757591964144,Alto
35.54443990358022,46.2369272609163,834,2461,0.2398711105884138,Medio
34.59316992171599,38.97125960668047,1833,887,0.21778021664823016,Medio
36.35537933938778,71.27347811410212,933,2248,0.33301774889438807,Medio
23.360334440483772,73.88313422421754,661,472,0.6104765514770644,Alto
25.69320347200452,81.59192507942875,2742,1789,0.772887042800678,Muy Alto
32.62285051306413,79.37866898892321,1546,242,0.41874679123045055,Alto
31.145626991359443,40.74629805849411,1830,186,0.2898101744541522,Medio
25.096962065253194,63.61970530302665,511,795,0.5184511316663835,Alto
21.227752787179497,58.73069141285073,2774,8,0.7057176654242172,Muy Alto
28.76447696246665,46.88676621725073,414,1467,0.3608664314817542,Medio
31.83429691168091,79.61958805370148,1440,1602,0.5009251686808944,Alto
30.868374665380777,51.446584990841544,2497,550,0.40751800654438297,Alto
20.552533800329872,58.715841141367406,907,915,0.6533550831163083,Muy Alto
25.713271019816442,84.66271371951416,2329,671,0.7079808305430136,Muy Alto
26.755432389761552,68.52719211756022,932,1920,0.5750873632859538,Alto
22.164701426301608,45.8028788295175,1070,1466,0.5823316061639372,Alto
32.086739189381724,42.51574844734876,562,1317,0.24798818738102085,Medio
20.72821688778012,77.3252097529053,2802,959,0.8564469734214207,Muy Alto
29.196363096337684,54.13148288588236,445,430,0.33557833178369617,Medio
26.350091273324544,54.11418597452942,2286,1362,0.5738889363630572,Alto
20.403722402613067,69.96153721382865,2674,525,0.8015546193851759,Muy Alto
22.256578063561683,52.73169797902521,1830,2064,0.6884690049752265,Muy Alto
23.6720457851131,36.33551116939626,1296,2174,0.542219622395429,Alto
21.257807477838828,80.03356576194598,2288,1304,0.8394231669618009,Muy Alto
23.125612361543634,36.53715964854565,1480,941,0.5107553204486196,Alto
35.205241095969825,70.17142968298158,2386,140,0.34843379261925406,Medio
27.508141476961832,67.2818686796334,2324,373,0.5592623867833181,Alto
23.75382269083097,43.20826226515922,432,1302,0.4778746019008853,Alto
21.039586333044298,60.09103739403437,2702,1393,0.7796094920787116,Muy Alto
31.358310137388507,82.78526167730885,649,1870,0.4937471055655428,Alto
30.187017062473878,50.63704698486106,1310,1624,0.4013764025868941,Alto
24.962416944178287,71.59469017424009,2189,1722,0.7082875185753909,Muy Alto
35.730976212396094,67.84614407355663,1904,533,0.31163059759220474,Medio
33.07014548409344,77.71428003785888,2863,1100,0.5203583730471386,Alto
34.66864967664145,56.046300304513565,1217,412,0.2369015266098884,Medio
26.692579869031057,36.54013255544538,2668,547,0.46425090602743285,Alto
32.31073304917287,77.78078620995629,2893,2440,0.6082859899759409,Alto
32.66063874363903,35.080470965767105,1156,690,0.20255247891483338,Medio
21.241288568977133,66.27972994294021,550,974,0.6510773251269397,Muy Alto
28.62653292331361,57.084207042977134,444,140,0.35185919180865705,Medio
20.049744808502737,81.15801491045842,2030,2492,0.9200776045789918,Muy Alto
22.619253239572483,67.32465702670547,2807,2225,0.8161260450633342,Muy Alto
26.906508272030816,65.86145045450101,662,581,0.47713874671792933,Alto
27.449345963958947,41.8612813154158,611,1727,0.39848029142212327,Alto
33.356724117684976,67.49242284189255,1592,366,0.3497544418838252,Medio
29.526060475496685,84.73677246625807,2627,173,0.5951155423760508,Alto
22.37458854269517,82.3927234030678,1397,1212,0.7599677125771785,Muy Alto
30.641099571924713,74.64560291917883,2720,1172,0.5688695486328267,Alto
21.306910699739863,72.51368648772757,2714,1707,0.8475006871484373,Muy Alto
25.693157054200547,57.047256073939394,411,1440,0.4948757883485225,Alto
35.672585738342896,67.43533500356506,2252,80,0.3109787708801907,Medio
22.52780696646421,76.08156353940709,1509,1548,0.7483682856645536,Muy Alto
29.298713265097298,36.38581477021976,1705,467,0.32682369924905874,Medio
28.269399683602344,50.350430968172816,1400,698,0.4152355979428013,Alto
28.679661030857417,77.16130803496415,1639,1151,0.5687956503662429,Alto
28.140906514401635,45.51642149088682,2354,1234,0.4800960871840115,Alto
21.46178158393783,46.834572223950005,2596,1161,0.6863985752551769,Muy Alto
20.746258969260918,49.20314444130276,783,2348,0.6633774826024699,Muy Alto
21.975166338910405,37.760677257810705,2498,550,0.5929895406347723,Alto
23.586229630430466,62.62066080045847,1583,1076,0.6357689234535757,Muy Alto
34.6190829827657,75.68415104756998,2176,22,0.3728581249719651,Medio
28.50879686445131,77.07916173922628,889,643,0.502687901985498,Alto
27.185628195324753,50.26488931873552,2626,2205,0.593207758599494,Alto
20.205267134898804,66.50894159566218,2674,1492,0.8370016032710855,Muy Alto
22.781021221105718,82.357570019967,1479,2070,0.7945533839705037,Muy Alto
23.845645281533507,42.38119212968535,1582,683,0.512369258164711,Alto
30.752624612783954,72.89672358143906,1092,174,0.4092373700969171,Alto
24.102546250557943,44.023173392370325,467,424,0.43194970919070075,Alto
28.49036374830761,64.66193529916649,711,1051,0.4522358333751869,Alto
29.30490070538364,40.41456699439439,2625,837,0.4203623903441613,Alto
33.39312628482824,71.89994051866296,443,1299,0.343959008528821,Medio
35.12501333077531,61.978790074304605,2913,2336,0.4492131462750425,Alto
28.265579139451525,43.63986636698896,2564,1713,0.5034835312756759,Alto
27.846202360561986,35.68524574280455,1721,744,0.3787536559007252,Medio
34.98337588780582,38.13757961731813,1937,2456,0.28447297248028397,Medio
21.134254749398636,81.30788960128002,1786,2239,0.8630161613248433,Muy Alto
24.090334640202258,48.66662249057312,2252,700,0.5776772171182708,Alto
30.21815421915668,75.9362054987305,1394,2054,0.5477424274457721,Alto
20.24096699493604,73.29023241010316,971,2044,0.7902398031322919,Muy Alto
25.529303839487525,47.98782256699416,2958,220,0.5541954127631911,Alto
33.268564396159704,83.8170685501481,1958,2289,0.5454290338731246,Alto
30.077741846504395,48.955879364042936,547,1872,0.3613423697157888,Medio
33.32606896428841,82.28395813260946,706,1361,0.41485629162856297,Alto
22.71725413746932,84.80974934792764,998,1292,0.7411803271062128,Muy Alto
36.0071793765666,51.923393570005125,2227,973,0.2683996406755017,Medio
30.03134449747288,57.83312974954201,1862,2445,0.5136902912854453,Alto
23.838573943090957,62.658443492013625,2778,285,0.6643957260246175,Muy Alto
26.388155177772934,74.34710334316432,1770,1510,0.6452823480412923,Muy Alto
21.383565426016762,80.66014308721392,2223,332,0.7882239254686512,Muy Alto
27.39890098232283,65.90883523406052,591,2363,0.5446301098941038,Alto
34.074713426723385,42.051030118322714,812,1936,0.2347231174966643,Medio
33.62575607227373,74.63583665820059,1965,331,0.397720477991091,Alto
36.29905237128705,66.76341153766896,2443,1623,0.37588291476166535,Medio
20.604424634901775,52.9156097648947,1586,630,0.6521534349177069,Muy Alto
21.856254667784178,64.02705090813058,1110,1202,0.6683062555491929,Muy Alto
33.44542981401481,70.55895209366793,682,2433,0.4051851508665635,Alto
36.84719078174784,46.12466083020141,1823,1494,0.21699421597543495,Medio
22.076332252647635,39.521010551217266,1309,866,0.5405814603448418,Alto
25.981244903130086,75.05042573249438,1014,543,0.567208449871033,Alto
32.712628049760696,42.603803370929256,2607,2412,0.4091448488026019,Alto
26.355562747813778,51.43063235701813,1321,161,0.443820774922927,Alto
23.788552432515562,78.54987103906934,2531,473,0.7359109503137902,Muy Alto
26.688678152744732,51.407034307921265,1517,1792,0.5246514313154559,Alto
22.84979131576403,50.761747318062156,1157,487,0.5451523065367998,Alto
31.907829843448635,53.318412637240165,698,383,0.26842976426454696,Medio
31.403894608087075,62.319017840415206,1016,1550,0.40144665959569725,Alto
25.166700142384247,62.91851656026369,2597,1226,0.6621735813513576,Muy Alto
29.31781897337825,67.92443137368136,1893,385,0.48530283442226646,Alto
20.14610809420413,50.43927743693329,2797,1326,0.7611388189921496,Muy Alto
25.640014662138448,51.741530736644734,1503,1684,0.5498207977994969,Alto
23.131734372209056,39.50935636307027,2295,2397,0.6448908540604543,Muy Alto
22.885394613504218,37.495445863732456,615,1088,0.47596294381891885,Alto
25.994759229366363,44.021339672199474,602,718,0.4009334096516882,Alto
30.581462132455005,55.05679968429797,856,2377,0.4196594814415568,Alto
34.126943989774404,36.09112695991706,2443,1573,0.28758606779587215,Medio
27.614611213806988,42.50874828197683,2631,7,0.4386695122324227,Alto
23.112902205945428,73.96676431685006,1301,1773,0.7196969132226926,Muy Alto
32.912479677878736,81.0598942454996,842,101,0.3685478308853514,Medio
20.505925619295628,82.92825647041323,2024,1988,0.8911331339339802,Muy Alto
20.597872163137538,45.8387606577569,965,843,0.5903781855555217,Alto
21.868482982307057,64.94592727300457,2181,674,0.7129352843511639,Muy Alto
29.796059037779123,78.78870453476384,770,2198,0.541864404410569,Alto
32.94608802863384,35.15951701046173,988,1785,0.23709369387340562,Medio
24.593590644819184,81.22811346721748,1097,2346,0.7276938694224099,Muy Alto
29.677937151368234,51.01421666767221,2199,341,0.41068453039153346,Alto
22.697228034574326,48.91009037636863,1473,1637,0.6152181761787694,Alto
22.515543635372037,67.13039930379323,1839,526,0.677000648401549,Muy Alto
22.71069727634377,71.19446614369306,435,682,0.6120859487821017,Alto
21.543844831716054,47.68706386528136,2269,604,0.641314378273223,Muy Alto
23.641187521912965,39.45263706367045,1764,1717,0.5649171188253607,Alto
28.146356335319773,43.259417572215185,819,1385,0.38189505261633705,Medio
27.46651175050767,53.59417160925621,2895,1471,0.5825793299544395,Alto
21.22196072317678,42.60997310721483,888,1457,0.5819922197262912,Alto
26.380586059754954,83.54332792126294,2613,2004,0.7652268653665375,Muy Alto
32.884819431111524,47.345115450391035,2084,2084,0.37911265710243847,Medio
34.45986474748288,53.71490435786748,2262,122,0.2819936222558038,Medio
23.62492612761756,81.30461731261815,2926,1294,0.8174694615786957,Muy Alto
28.29639671409295,55.72128743814828,459,859,0.3900737475947859,Alto
21.66282599694575,73.81382748489287,620,1158,0.6884784523757143,Muy Alto
31.795904788287878,46.650955655807515,1696,260,0.29509759222065274,Medio
28.84131433021937,46.115003436852916,2960,2250,0.549253367535044,Alto
25.46796288287019,44.754961573622424,1461,196,0.4471345830234783,Alto
27.477785827901016,36.57457424073284,1691,342,0.3722826280021133,Medio
23.61127890553081,42.86625048202945,2131,1684,0.6031475571983014,Alto
30.461771369401724,41.912836458393485,2980,1582,0.4524956541628826,Alto
22.468136855713084,35.01753953700271,1377,2019,0.5674306966570264,Alto
27.994348530257643,40.24602514845904,2975,996,0.4857276771433378,Alto
24.06981044306084,44.16671273488754,2142,1911,0.6080159262645659,Alto
24.312250067686833,55.68991988485489,2286,1833,0.6615995049388607,Muy Alto
33.41337681076419,63.80457706163914,989,586,0.30390548437926806,Medio
35.80151294171478,73.0274522291358,1334,1608,0.3510323283636516,Medio
22.273338806129114,60.76524396100588,927,737,0.6072915504234813,Alto
24.652793542320236,77.1638636072676,2040,77,0.6556326281018605,Muy Alto
27.691745564457605,73.45396449581685,705,1165,0.5220895620585839,Alto
34.70415970380938,53.62925429148217,2643,855,0.3333149158399717,Medio
28.28756876664398,77.56324445582325,416,2072,0.5507422471261487,Alto
35.641606976995845,42.57047367616268,2971,310,0.24778828479284748,Medio
36.13508506469122,59.511667467962624,1922,1140,0.2904586698929482,Medio
23.400555284216416,64.36952261385416,2020,419,0.6447623376256383,Muy Alto
28.80056225550263,48.882263677707954,627,56,0.3148056327374488,Medio
24.1563762785861,53.535351898387106,1884,1266,0.6037042593458452,Alto
35.23884833680746,54.54211708804242,1111,882,0.22961864337247445,Medio
35.90613044290052,36.34014311444832,424,78,0.042539338697319164,Bajo
22.675394051321103,39.66252792716474,1085,1794,0.5551054422845823,Alto
24.31216209028238,63.5514670777681,985,116,0.5368598770711961,Alto
20.763108374901012,54.22756081773214,2333,2391,0.7844675486699907,Muy Alto
35.73693002875914,58.843076932680134,1080,589,0.22022807525217217,Medio
21.632964137609004,72.21471750692785,2137,1698,0.8009197290166014,Muy Alto
30.8077087911313,57.268608213981736,1512,2062,0.4491372522024095,Alto
27.40659212471272,35.22012455565016,2156,1775,0.46519082927794714,Alto
30.711965124059557,38.52729504649354,2034,1482,0.3661653765212159,Medio
35.05641719220243,35.01110963622673,2390,1518,0.2502564969355934,Medio
21.148621617542066,76.1516331803819,531,854,0.6941497085261839,Muy Alto
33.98989346954661,70.83708097092361,2696,2256,0.5065895395655426,Alto
32.821718133272604,75.5800070945733,1578,2494,0.504963359159739,Alto
23.65504685546536,77.16865399756898,1621,1174,0.710698677748947,Muy Alto
20.53248343833878,75.17134054275061,2785,1689,0.8856288388801623,Muy Alto
34.45849130746507,35.04458383678633,1513,1545,0.21462655554516252,Medio
29.69490073855048,42.082858337118196,1816,540,0.35331780776226235,Medio
23.958984305312065,57.48172173441333,1351,910,0.578332254980626,Alto
22.885734528843805,44.49476246897948,1261,1657,0.5766159120683623,Alto
21.3973626846405,82.06206732525156,2817,2410,0.9308614383098197,Muy Alto
20.666351647472514,63.87794655732617,685,2099,0.718089970261462,Muy Alto
21.28672987516647,38.312434084950276,1539,1442,0.5988767948247806,Alto
31.923550210205207,70.57410869826103,926,1820,0.43382000540920723,Alto
22.785422926920354,49.90652861932887,2627,623,0.6398542556352989,Muy Alto
27.429437771429615,64.92251527020474,2664,1601,0.6300267896149881,Muy Alto
25.274160633506423,41.308761351591606,2960,1080,0.5707430393153317,Alto
25.76047477156173,58.98426945330664,1480,233,0.5101213324050792,Alto
25.906051908349372,51.895770247423286,2057,353,0.5132538152505273,Alto
21.351295070778257,44.11461830779196,745,276,0.5200747233450199,Alto
35.65569942432882,60.08002167683102,785,116,0.18760113387769448,Bajo
29.28273567337764,35.46794079238305,2267,2442,0.45225365154155406,Alto
32.33513226854381,65.88577884473652,2796,1834,0.5154438047184757,Alto
33.056502211494546,71.11267176183784,2971,1524,0.5160540289829485,Alto
25.421132302741967,75.01367398827784,951,1406,0.6203940624328292,Alto
36.37710143799385,59.04387676460476,2492,2083,0.3617207941122675,Medio
29.289632794435335,82.60167467890597,534,1143,0.5093026781090813,Alto
22.148199611140342,63.51929106242953,1899,1356,0.713571703101853,Muy Alto
30.077526582590405,45.43738686120311,1799,905,0.37508983758823583,Medio
29.43019671275528,40.74629795421026,2569,647,0.40585077548521853,Alto
28.30393644724682,47.502998758450815,1919,1600,0.4758272291952238,Alto
20.836089604922076,44.04341513910957,529,1409,0.5753716183025053,Alto
29.144094607925567,65.04928703885611,1770,290,0.4642780693998327,Alto
35.01417409227591,55.938614458445485,2407,956,0.3259714202792638,Medio
25.52583165087684,71.96218529922506,1576,1146,0.6287722382984002,Muy Alto
34.43919660928924,73.48652078950744,2555,2032,0.4871917213192065,Alto
31.680981883728347,80.17073825512767,1959,1309,0.5257740460930975,Alto
21.41194434309483,53.794758991542594,2415,1802,0.740844179354374,Muy Alto
34.15144314241798,81.4991579267855,1190,297,0.36649718334862375,Medio
20.51333258523779,52.736404388362715,1804,2236,0.7443686445397799,Muy Alto
22.506568910305905,43.92432935937314,2890,1445,0.674653839747123,Muy Alto
25.242501047740042,53.99495034896763,1337,2439,0.59788574114157,Alto
35.91658268615528,76.49998532399155,2687,1263,0.4311529976021778,Alto
27.381648536433428,46.77635187635933,1678,405,0.4261896253533819,Alto
29.88378185695116,60.14970034877097,664,1815,0.4250132277945747,Alto
22.311130131368607,73.12912478476542,1445,2405,0.7775120522712173,Muy Alto
21.292122668633805,42.80232625631312,1207,698,0.5641332409068869,Alto
24.731147935918422,38.185712027047515,2151,2360,0.5827399103989188,Alto
28.003095800292495,49.403605934640765,2604,406,0.47828631394408033,Alto
34.80143015841104,71.33393168232428,2155,1028,0.39382413819060963,Alto
26.521485200208975,73.34720466790756,418,1969,0.5755502220018658,Alto
33.8592357518544,35.211752178431894,410,1745,0.17407219737243937,Bajo
34.95018741337054,48.66427161893486,2461,1594,0.32680833427119416,Medio
31.989162992059274,35.38036016144069,2489,1375,0.33786203162355843,Medio
29.040602077931645,62.344165633879484,1098,1496,0.4707497825254566,Alto
34.78270797019203,57.58496805076477,2511,1712,0.3830974315577059,Medio
35.128112785903866,81.98201067118015,990,880,0.3569146295744243,Medio
33.939787831505605,83.44231960848063,699,547,0.3635851247605488,Medio
26.303190620343425,59.728946347578734,1858,1086,0.5625775783464639,Alto
27.14626531434172,50.900169413542095,2110,509,0.4842066794225934,Alto
28.482554433941605,45.99849832773871,1457,1128,0.41247552650800723,Alto
28.50485399189579,52.890432978121645,672,581,0.37036348594462315,Medio
25.541687976507163,81.17356831968004,2497,2370,0.7879680918557098,Muy Alto
33.16306565866831,48.27660842225363,1036,1852,0.30009915160287964,Medio
31.641434206836777,54.12147933473372,760,1111,0.3185656281792943,Medio
26.936063933815966,46.17540522139959,2176,70,0.4504524475649278,Alto
34.65196157489642,83.996156267712,2498,1156,0.48607479792504626,Alto
30.83935874555268,43.307723288973385,2045,1621,0.3928633587904717,Alto
29.960606912486924,40.217184596132334,2954,2007,0.4773070510663293,Alto
22.719240002138644,51.82472843879171,2465,1386,0.6775850783462675,Muy Alto
26.770760057617153,60.87102629741773,2128,455,0.5411849861392293,Alto
24.650862777863654,46.68985817601873,525,1774,0.49763714850340035,Alto
24.436062926973868,38.35703445617609,1895,1435,0.5317402239221478,Alto
31.200687209921718,38.0108547784939,2233,339,0.3072694052448634,Medio
32.768115692487605,72.4377338734801,1196,992,0.3957902360717875,Alto
29.650116027578747,51.68689127140463,786,1184,0.3682090599484825,Medio
24.73799142927894,76.10181878517,1204,1550,0.6673870717131573,Muy Alto
34.55016644588603,66.07870961844517,1258,1980,0.3661895771082255,Medio
31.48210207713298,84.9711634556453,1267,2321,0.5604229015042477,Alto
36.16804420041351,45.69851937309954,980,1732,0.19367171737739222,Medio
23.95049209725861,76.59263699969665,2232,1406,0.7483278128614682,Muy Alto
26.12755524609846,69.35629908232713,2824,393,0.6399301417686798,Muy Alto
23.866473733715495,63.873063089148694,678,199,0.536079372065992,Alto
28.898337170669613,48.76117502927827,935,1115,0.38124954989176474,Medio
22.428014501229207,82.04754202675473,2159,1003,0.7936626520104577,Muy Alto
29.65529746439558,64.3919661563543,1286,111,0.40831235077299644,Alto
24.50977816854453,38.08585090115997,2940,315,0.5389048636390616,Alto
24.97661153540362,37.56197729435753,815,339,0.3935918621399814,Alto
21.55293617646864,61.359806808911,1009,1194,0.6574683860711695,Muy Alto
36.397270663449426,80.67425243256343,2420,970,0.40712234407483655,Alto
31.65887126203238,58.76166272301847,1831,1575,0.4285258603687599,Alto
36.805951333252466,84.25725594675274,1172,734,0.32465354203085933,Medio
20.96217202719466,46.18589884490715,1078,2231,0.6553361811990172,Muy Alto
34.408672304958614,58.47343386566304,599,1281,0.2595735360260344,Medio
20.501758945934792,51.46036393103755,1919,547,0.6645753585312738,Muy Alto
34.44363352824538,48.25816669695031,735,2500,0.2764343439632295,Medio
22.99424419711679,81.51973781183668,619,649,0.6633802990080885,Muy Alto
24.73137939972183,71.48441655447076,2287,500,0.6616563874512142,Muy Alto
23.709244923262577,65.33371842275487,2487,1530,0.7227409962972845,Muy Alto
33.57478039984757,45.24495267022263,1600,531,0.24522200949105583,Medio
32.99698437740159,44.435962833411196,2455,1173,0.3410844835235144,Medio
36.05122830877712,57.551597243763126,2357,2255,0.36370728375300765,Medio
27.00074692723344,59.08674261310745,807,1637,0.5015703698554195,Alto
21.18417654397257,71.21804246653676,464,826,0.6639974923715537,Muy Alto
33.43187772070404,81.88961251347513,1170,1784,0.4588337374529467,Alto
34.811303667956025,65.47902236399,1556,1293,0.34130025355509047,Medio
21.806937413184478,53.482539208012184,2452,517,0.6687897019619374,Muy Alto
36.30697520758165,55.192412738819186,1600,1180,0.24697749383723933,Medio
23.96398076936277,62.04743919633961,1898,295,0.6042481606273908,Alto
27.065371452023584,51.7755641415459,2669,1741,0.5842286361118765,Alto
22.27295181918326,37.692595445348026,2560,896,0.6046780719308672,Alto
33.45975582871321,58.07552014544021,2633,2478,0.4670817167380657,Alto
20.984020427065516,38.11731318027924,1192,1781,0.6014054586278343,Alto
34.894849905922776,35.905869571044335,515,1771,0.1558726290859987,Bajo
24.522939699045033,53.84374008031256,712,2205,0.5677834197065817,Alto
29.972986405381917,83.65666098245288,2280,1472,0.6183100760208273,Alto
29.85302767098367,58.08315921781949,890,2318,0.4540138761598408,Alto
31.551046686167755,39.924282788857106,1873,2227,0.375031510682049,Medio
34.974190767095735,37.72264233834237,1578,1636,0.22128831043364794,Medio
28.6316454065109,58.317151564033594,1841,2424,0.5532342038122119,Alto
28.790455982815764,58.396952922661306,2218,601,0.484829187002664,Alto
30.14521325145467,35.35757913288118,653,1122,0.2646885305659874,Medio
23.415226339829168,68.76760384685679,1179,1378,0.6597370398199622,Muy Alto
34.227139232726586,36.387650726768776,1453,2324,0.2613052627997395,Medio
24.589484915155168,64.77753356097539,1790,955,0.6247251662032327,Muy Alto
36.720954684305376,37.31661498201755,2128,1922,0.21759314001293517,Medio
36.96512968462217,71.16945592581938,1680,1079,0.3051591928238319,Medio
24.909322285854717,42.20308562866096,2541,465,0.5300324985119914,Alto
36.457674940129515,65.78302347068498,912,679,0.22717091253979388,Medio
21.282985248635672,79.4313947649434,2609,33,0.7945676905663592,Muy Alto
28.767799849765456,54.83260938387353,1764,2069,0.510885579058265,Alto
23.833624076070695,57.37659443479324,1702,1090,0.6116072268857355,Alto
27.404589686282172,63.99574944222077,2466,2315,0.6483672912484482,Muy Alto
35.91494462725518,79.74144508799019,660,633,0.291779794005736,Medio
22.626117844489197,83.25143114900828,2059,267,0.7523659674807937,Muy Alto
29.55174708338694,39.2868947668121,1151,1155,0.33253609125927497,Medio
21.547113135478938,73.1803677684552,2015,2273,0.8280711862596773,Muy Alto
33.1457123999275,82.94366304965203,888,123,0.37489129587114617,Medio
36.503057995736285,50.09149752269815,865,2217,0.22150187637413474,Medio
25.001318979028177,60.725627437292516,1578,648,0.565865607042281,Alto
25.67116198911487,75.70854763801364,2624,858,0.6933196403725252,Muy Alto
36.430653010650296,38.138781821716684,1205,1696,0.16208829398198737,Bajo
20.25456076604351,79.06157116733468,1304,842,0.7803547127339235,Muy Alto
27.113485628159598,66.96908865172628,1856,849,0.5629522666155445,Alto
30.098864898894625,56.74763724112608,2493,1302,0.4905402380827334,Alto
28.815196569280918,58.93419156235571,1620,1775,0.5062613747377105,Alto
20.678299229403844,80.84566437371733,2130,316,0.8025367492133907,Muy Alto
35.43132959164607,45.795248982377984,2318,326,0.22978783469970632,Medio
